run_id,method,query_id,input_path,file_name,error_type,error_message,parse_ok,formula,reduced_formula,target_formula,target_formula_match,declared_space_group,detected_space_group,target_space_group,space_group_consistent,multiplicity_checked,multiplicity_consistent,bond_reasonableness_score,bond_lengths_reasonable,min_distance,min_distance_pair,num_bad_contacts,volume,volume_per_atom,density,geometry_ok,geometry_warning_count,duplicate_group_id,is_duplicate,is_unique_representative,novelty_checked,nearest_reference_id,known_match,novel_by_structure_matcher,novelty_error,alignn_ok,alignn_model,formation_energy_per_atom,pre_dft_valid,pre_dft_rank_score,selected_for_dft,benchmark_id,benchmark_group,attempt_id,target_reduced_formula,target_structure_family,prompt,target_cif_path,reference_cif_path,reference_id,reference_source,paper_source,paper_name,priority,mapping_status,mapping_confidence,mapping_reason,generated_reduced_formula,generated_formula,notes,reference_needed,structure_match,structure_match_structure_match,rms_dist,structure_match_rms_dist,max_dist,structure_match_max_dist,anonymous_match,structure_match_anonymous_match,supercell_match,structure_match_supercell_match,matched_reference_id,structure_match_matched_reference_id,property_target_ok,property_targets_property_target_ok,target_property_name,property_targets_target_property_name,target_property_value,property_targets_target_property_value,predicted_property_value,property_targets_predicted_property_value,property_error,property_targets_property_error,formation_energy_error,property_targets_formation_energy_error,energy_above_hull_error,property_targets_energy_above_hull_error,band_gap_error,property_targets_band_gap_error,rediscovery_label,benchmark_rank_score,evaluator_pre_dft_validity_ok,evaluator_pre_dft_validity_skipped,evaluator_pre_dft_validity_summary,evaluator_pre_dft_validity_error_type,evaluator_pre_dft_validity_error_message,evaluator_pre_dft_validity_details,evaluator_structure_match_ok,evaluator_structure_match_skipped,evaluator_structure_match_summary,evaluator_structure_match_error_type,evaluator_structure_match_error_message,evaluator_structure_match_details,evaluator_property_targets_ok,evaluator_property_targets_skipped,evaluator_property_targets_summary,evaluator_property_targets_error_type,evaluator_property_targets_error_message,evaluator_property_targets_details
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,generated_challenge_basno3_perovskite,C:\Users\brown\Downloads\example created cifs\challenge_025_basno3_perovskite_solution.cif,challenge_025_basno3_perovskite_solution.cif,,,True,Ba1 Sn1 O3,BaSnO3,BaSnO3,True,P 1,P4mm,Pm-3m,False,False,,1.0,True,2.3,Ba-O,0,97.33599999999997,19.467199999999995,5.1867996211772205,True,0,dup-0011,False,True,False,,,,,False,,,True,11000.0,False,generated_challenge_basno3_perovskite,A_validity,25,BaSnO3,perovskite,Generate a perovskite-like BaSnO3 crystal structure.,reference_cifs\generated_challenge_basno3_perovskite.cif,reference_cifs\generated_challenge_basno3_perovskite.cif,prototype_generated_challenge_basno3_perovskite,prototype,generated_challenge_set_v1,Generated challenge prototype set,challenge,matched,reduced_formula,reduced_formula matched exactly one target,BaSnO3,Ba1 Sn1 O3,Added to map current generated challenge CIF folder; reference/hull fields intentionally blank.,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Ba1 Sn1 O3', 'reduced_formula': 'BaSnO3', 'target_formula': 'BaSnO3', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'P4mm', 'target_space_group': 'Pm-3m', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 2.3, 'min_distance_pair': 'Ba-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 19.467199999999995, 'density': 5.1867996211772205, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0011', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_basno3_perovskite.cif', 'reference_id': 'prototype_generated_challenge_basno3_perovskite', 'mode': 'both', 'target_formula': 'BaSnO3'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,generated_challenge_baceo3_perovskite,C:\Users\brown\Downloads\example created cifs\challenge_027_baceo3_perovskite_solution.cif,challenge_027_baceo3_perovskite_solution.cif,,,True,Ba1 Ce1 O3,BaCeO3,BaCeO3,True,P 1,Pm-3m,,False,False,,1.0,True,2.3,Ce-O,0,97.33599999999997,19.467199999999995,5.551983102204811,True,0,dup-0012,False,True,False,,,,,False,,,True,11000.0,False,generated_challenge_baceo3_perovskite,A_validity,27,BaCeO3,perovskite,Generate a perovskite-like BaCeO3 crystal structure.,reference_cifs\generated_challenge_baceo3_perovskite.cif,reference_cifs\generated_challenge_baceo3_perovskite.cif,prototype_generated_challenge_baceo3_perovskite,prototype,generated_challenge_set_v1,Generated challenge prototype set,challenge,matched,reduced_formula,reduced_formula matched exactly one target,BaCeO3,Ba1 Ce1 O3,Added to map current generated challenge CIF folder; reference/hull fields intentionally blank.,False,True,True,0.0,0.0,0.0,0.0,True,True,False,False,prototype_generated_challenge_baceo3_perovskite,prototype_generated_challenge_baceo3_perovskite,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Ba1 Ce1 O3', 'reduced_formula': 'BaCeO3', 'target_formula': 'BaCeO3', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'Pm-3m', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 2.3, 'min_distance_pair': 'Ce-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 19.467199999999995, 'density': 5.551983102204811, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0012', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",True,False,matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_baceo3_perovskite.cif', 'reference_id': 'prototype_generated_challenge_baceo3_perovskite', 'mode': 'both', 'target_formula': 'BaCeO3'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,generated_challenge_feo_wustite,C:\Users\brown\Downloads\example created cifs\challenge_048_feo_wustite_solution.cif,challenge_048_feo_wustite_solution.cif,,,True,Fe1 O1,FeO,FeO,True,P 1,P4/mmm,Fm-3m,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,1.2256558013799215,True,0,dup-0013,False,True,False,,,,,False,,,True,11000.0,False,generated_challenge_feo_wustite,A_validity,48,FeO,wustite/rocksalt,Generate a wustite-like FeO rocksalt crystal structure.,reference_cifs\generated_challenge_feo_wustite.cif,reference_cifs\generated_challenge_feo_wustite.cif,prototype_generated_challenge_feo_wustite,prototype,generated_challenge_set_v1,Generated challenge prototype set,challenge,matched,reduced_formula,reduced_formula matched exactly one target,FeO,Fe1 O1,Added to map current generated challenge CIF folder; reference/hull fields intentionally blank.,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Fe1 O1', 'reduced_formula': 'FeO', 'target_formula': 'FeO', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'P4/mmm', 'target_space_group': 'Fm-3m', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.2256558013799215, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0013', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_feo_wustite.cif', 'reference_id': 'prototype_generated_challenge_feo_wustite', 'mode': 'both', 'target_formula': 'FeO'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,sanity_nio_rocksalt,C:\Users\brown\Downloads\example created cifs\challenge_049_nio_rocksalt_solution.cif,challenge_049_nio_rocksalt_solution.cif,,,True,Ni1 O1,NiO,NiO,True,P 1,P4mm,Fm-3m,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,1.2742491222880308,True,0,dup-0014,False,True,False,,,,,False,,,True,11000.0,False,sanity_nio_rocksalt,A_validity,49,NiO,rocksalt,Generate NiO rocksalt.,reference_cifs\sanity_nio_rocksalt.cif,reference_cifs\sanity_nio_rocksalt.cif,prototype_sanity_nio_rocksalt,prototype,SCA sanity,prototype targets,medium,matched,reduced_formula,reduced_formula matched exactly one target,NiO,Ni1 O1,Formula and validity smoke target,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Ni1 O1', 'reduced_formula': 'NiO', 'target_formula': 'NiO', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'P4mm', 'target_space_group': 'Fm-3m', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.2742491222880308, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0014', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_nio_rocksalt.cif', 'reference_id': 'prototype_sanity_nio_rocksalt', 'mode': 'both', 'target_formula': 'NiO'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,sanity_coo_rocksalt,C:\Users\brown\Downloads\example created cifs\challenge_050_coo_rocksalt_solution.cif,challenge_050_coo_rocksalt_solution.cif,,,True,Co1 O1,CoO,CoO,True,P 1,Pm-3m,Fm-3m,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,1.278339992737111,True,0,dup-0015,False,True,False,,,,,False,,,True,11000.0,False,sanity_coo_rocksalt,A_validity,50,CoO,rocksalt,Generate CoO rocksalt.,reference_cifs\sanity_coo_rocksalt.cif,reference_cifs\sanity_coo_rocksalt.cif,prototype_sanity_coo_rocksalt,prototype,SCA sanity,prototype targets,medium,matched,reduced_formula,reduced_formula matched exactly one target,CoO,Co1 O1,Formula and validity smoke target,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Co1 O1', 'reduced_formula': 'CoO', 'target_formula': 'CoO', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'Pm-3m', 'target_space_group': 'Fm-3m', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.278339992737111, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0015', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_coo_rocksalt.cif', 'reference_id': 'prototype_sanity_coo_rocksalt', 'mode': 'both', 'target_formula': 'CoO'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,generated_challenge_mno_rocksalt,C:\Users\brown\Downloads\example created cifs\challenge_051_mno_rocksalt_solution.cif,challenge_051_mno_rocksalt_solution.cif,,,True,Mn1 O1,MnO,MnO,True,P 1,R3m,Fm-3m,False,False,,1.0,True,1.9918584287042087,Mn-O,0,97.33599999999997,48.667999999999985,1.2101832710596665,True,0,dup-0016,False,True,False,,,,,False,,,True,11000.0,False,generated_challenge_mno_rocksalt,A_validity,51,MnO,rocksalt,Generate a rocksalt-like MnO crystal structure.,reference_cifs\generated_challenge_mno_rocksalt.cif,reference_cifs\generated_challenge_mno_rocksalt.cif,prototype_generated_challenge_mno_rocksalt,prototype,generated_challenge_set_v1,Generated challenge prototype set,challenge,matched,reduced_formula,reduced_formula matched exactly one target,MnO,Mn1 O1,Added to map current generated challenge CIF folder; reference/hull fields intentionally blank.,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Mn1 O1', 'reduced_formula': 'MnO', 'target_formula': 'MnO', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'R3m', 'target_space_group': 'Fm-3m', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 1.9918584287042087, 'min_distance_pair': 'Mn-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.2101832710596665, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0016', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_mno_rocksalt.cif', 'reference_id': 'prototype_generated_challenge_mno_rocksalt', 'mode': 'both', 'target_formula': 'MnO'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,sanity_zro2_fluorite,C:\Users\brown\Downloads\example created cifs\challenge_053_zro2_fluorite_solution.cif,challenge_053_zro2_fluorite_solution.cif,,,True,Zr1 O2,ZrO2,ZrO2,True,P 1,P4mm,,False,False,,1.0,True,1.15,O-O,0,97.33599999999997,32.44533333333332,2.1021643953081632,True,0,dup-0017,False,True,False,,,,,False,,,True,11000.0,False,sanity_zro2_fluorite,A_validity,53,ZrO2,fluorite/monoclinic,Generate ZrO2 fluorite or monoclinic target depending prompt.,reference_cifs\sanity_zro2_fluorite.cif,reference_cifs\sanity_zro2_fluorite.cif,prototype_sanity_zro2_fluorite,prototype,SCA sanity,prototype targets,medium,matched,reduced_formula,reduced_formula matched exactly one target,ZrO2,Zr1 O2,Formula and validity smoke target,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Zr1 O2', 'reduced_formula': 'ZrO2', 'target_formula': 'ZrO2', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'P4mm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 1.15, 'min_distance_pair': 'O-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.1021643953081632, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0017', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_zro2_fluorite.cif', 'reference_id': 'prototype_sanity_zro2_fluorite', 'mode': 'both', 'target_formula': 'ZrO2'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,sanity_ceo2_fluorite,C:\Users\brown\Downloads\example created cifs\challenge_054_ceo2_fluorite_solution.cif,challenge_054_ceo2_fluorite_solution.cif,,,True,Ce1 O2,CeO2,CeO2,True,P 1,P4/mmm,Fm-3m,False,False,,0.3333333333333333,False,1.15,Ce-O,2,97.33599999999997,32.44533333333332,2.936255339641572,True,0,dup-0018,False,True,False,,,,,False,,,False,60200.0,False,sanity_ceo2_fluorite,A_validity,54,CeO2,fluorite,Generate CeO2 fluorite.,reference_cifs\sanity_ceo2_fluorite.cif,reference_cifs\sanity_ceo2_fluorite.cif,prototype_sanity_ceo2_fluorite,prototype,SCA sanity,prototype targets,medium,matched,reduced_formula,reduced_formula matched exactly one target,CeO2,Ce1 O2,Formula and validity smoke target,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,1250.0,False,False,invalid,,,"{'parse_ok': True, 'formula': 'Ce1 O2', 'reduced_formula': 'CeO2', 'target_formula': 'CeO2', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'P4/mmm', 'target_space_group': 'Fm-3m', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 0.3333333333333333, 'bond_lengths_reasonable': False, 'min_distance': 1.15, 'min_distance_pair': 'Ce-O', 'num_bad_contacts': 2, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.936255339641572, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0018', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': False, 'pre_dft_rank_score': 60200.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_ceo2_fluorite.cif', 'reference_id': 'prototype_sanity_ceo2_fluorite', 'mode': 'both', 'target_formula': 'CeO2'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,generated_challenge_pbs_rocksalt,C:\Users\brown\Downloads\example created cifs\challenge_063_pbs_rocksalt_solution.cif,challenge_063_pbs_rocksalt_solution.cif,,,True,Pb1 S1,PbS,PbS,True,P 1,Amm2,Fm-3m,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,4.081828720361878,True,0,dup-0019,False,True,False,,,,,False,,,True,11000.0,False,generated_challenge_pbs_rocksalt,A_validity,63,PbS,rocksalt,Generate a rocksalt-like PbS crystal structure.,reference_cifs\generated_challenge_pbs_rocksalt.cif,reference_cifs\generated_challenge_pbs_rocksalt.cif,prototype_generated_challenge_pbs_rocksalt,prototype,generated_challenge_set_v1,Generated challenge prototype set,challenge,matched,reduced_formula,reduced_formula matched exactly one target,PbS,Pb1 S1,Added to map current generated challenge CIF folder; reference/hull fields intentionally blank.,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Pb1 S1', 'reduced_formula': 'PbS', 'target_formula': 'PbS', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'Amm2', 'target_space_group': 'Fm-3m', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 4.081828720361878, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0019', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_pbs_rocksalt.cif', 'reference_id': 'prototype_generated_challenge_pbs_rocksalt', 'mode': 'both', 'target_formula': 'PbS'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,generated_challenge_fes2_pyrite,C:\Users\brown\Downloads\example created cifs\challenge_065_fes2_pyrite_solution.cif,challenge_065_fes2_pyrite_solution.cif,,,True,Fe1 S2,FeS2,FeS2,True,P 1,Pmmm,Pa-3,False,False,,1.0,True,2.3,S-S,0,97.33599999999997,32.44533333333332,2.0467573641168424,True,0,dup-0020,False,True,False,,,,,False,,,True,11000.0,False,generated_challenge_fes2_pyrite,A_validity,65,FeS2,pyrite,Generate a pyrite-like FeS2 crystal structure.,reference_cifs\generated_challenge_fes2_pyrite.cif,reference_cifs\generated_challenge_fes2_pyrite.cif,prototype_generated_challenge_fes2_pyrite,prototype,generated_challenge_set_v1,Generated challenge prototype set,challenge,matched,reduced_formula,reduced_formula matched exactly one target,FeS2,Fe1 S2,Added to map current generated challenge CIF folder; reference/hull fields intentionally blank.,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Fe1 S2', 'reduced_formula': 'FeS2', 'target_formula': 'FeS2', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'Pmmm', 'target_space_group': 'Pa-3', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 2.3, 'min_distance_pair': 'S-S', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.0467573641168424, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0020', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_fes2_pyrite.cif', 'reference_id': 'prototype_generated_challenge_fes2_pyrite', 'mode': 'both', 'target_formula': 'FeS2'}",False,True,no comparable target,,,{}
690efc11-9a6b-462f-adab-06d591acc132,qlip_generated,generated_challenge_cos2_pyrite,C:\Users\brown\Downloads\example created cifs\challenge_066_cos2_pyrite_solution.cif,challenge_066_cos2_pyrite_solution.cif,,,True,Co1 S2,CoS2,CoS2,True,P 1,R3m,Pa-3,False,False,,1.0,True,1.991858428704209,Co-S,0,97.33599999999997,32.44533333333332,2.099441555474032,True,0,dup-0021,False,True,False,,,,,False,,,True,11000.0,False,generated_challenge_cos2_pyrite,A_validity,66,CoS2,pyrite,Generate a pyrite-like CoS2 crystal structure.,reference_cifs\generated_challenge_cos2_pyrite.cif,reference_cifs\generated_challenge_cos2_pyrite.cif,prototype_generated_challenge_cos2_pyrite,prototype,generated_challenge_set_v1,Generated challenge prototype set,challenge,matched,reduced_formula,reduced_formula matched exactly one target,CoS2,Co1 S2,Added to map current generated challenge CIF folder; reference/hull fields intentionally blank.,False,False,False,,,,,False,False,False,False,,,False,False,,,,,,,,,,,,,,,valid_reference_not_checked,250.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Co1 S2', 'reduced_formula': 'CoS2', 'target_formula': 'CoS2', 'target_formula_match': True, 'declared_space_group': 'P 1', 'detected_space_group': 'R3m', 'target_space_group': 'Pa-3', 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 1.991858428704209, 'min_distance_pair': 'Co-S', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.099441555474032, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0021', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}",False,False,not matched,,,"{'target_cif_path': 'C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_cos2_pyrite.cif', 'reference_id': 'prototype_generated_challenge_cos2_pyrite', 'mode': 'both', 'target_formula': 'CoS2'}",False,True,no comparable target,,,{}
